Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2009-02-28,126.59483205,153.59319127,129.54565616,126.21713186,134.62079896,113.80137197,140.89209324,158.24557869,135.13715572,107.5725821,196.55525215,146.42902382,122.45954681,104.10410088,118.98132423,121.00179195,118.63550514,138.70197411,148.79735589,168.06544926,130.36831932,76.320485709,117.22264541,125.87167342,119.16070013,160.97368451,113.63818542,113.2190004,132.92880141,160.77678548,147.86865127,152.76738927,125.88318229,148.10783974,98.039190136,128.37534485,151.58719402,148.34217353,150.4244122,127.13997749,133.33838884,124.19272434,126.05202343,135.4330738,159.40692421,155.61852209,150.5098273,131.33501924,123.38865075,168.92083106
2009-03-31,126.4959608,154.05647521,126.62497775,125.93397764,133.11269144,114.89161322,140.88080007,157.46599366,133.55494867,106.73048575,196.09273627,145.38827636,122.16772142,104.9091281,119.05468086,121.25845529,118.73956228,139.17294994,148.58799897,167.78324582,130.22123371,76.07926227,117.11143985,125.51497519,119.48792087,160.25188739,114.02733175,110.11818577,132.28583593,160.03508543,147.32717315,152.18993384,126.09565792,148.44060159,98.875870484,129.21493713,150.52805947,148.67747555,149.53566637,126.56461942,133.38913055,124.69807759,126.72458201,134.28256204,159.15757997,156.61015334,149.83686154,131.57271422,123.78394253,169.00072388
2009-04-30,126.77085682,154.78258717,124.53779404,125.96711963,132.3547792,116.14608365,141.59632587,157.19387072,132.35689981,106.70313892,195.32054337,144.56181921,122.23564967,106.12987602,119.64409435,121.74631224,119.31219804,140.00813506,148.9079112,168.07926694,131.05466075,76.306087675,117.92924429,125.77367577,120.33354193,160.08999806,114.94303309,107.41794318,132.43410565,159.43376338,147.19627141,152.5619205,126.33491293,149.38119438,100.62941431,130.05452944,149.43637469,149.55887028,149.16860761,126.17565079,133.54790544,125.12843244,127.54711547,133.92100063,159.18914965,157.63827567,149.35727794,131.91746972,124.77582673,169.63056887
2009-05-31,127.09145453,155.59627452,123.37770792,126.28737578,133.25535556,117.42434998,142.36198254,157.46257723,131.89250132,107.59840973,194.07087521,144.05447683,122.79555732,107.45693574,120.70093102,122.34293001,120.33764644,140.93900795,149.4130216,168.65909799,132.54934847,76.98237017,119.21491032,126.36365092,121.69199623,160.24003347,116.10901687,105.06573831,133.05699436,159.37241513,147.38717038,153.37857809,126.60662405,150.63213815,102.36070783,130.45317795,148.83526863,150.54765019,149.43242101,126.34344789,133.90208719,125.48367993,128.55047149,133.92408217,159.6084079,158.94433118,149.21228001,132.18124596,125.69357416,170.26994967
2009-06-30,126.96548436,156.2250783,122.84749586,126.73326951,135.09095328,118.54039275,143.19173803,157.72721699,132.2495466,108.46608688,192.80763993,143.54303088,123.67638365,108.27711816,121.88912418,122.81470073,121.30059465,141.37491508,149.69769789,169.2960122,134.0949369,77.76365912,120.62433336,126.7791304,122.77730902,160.43544409,117.10567411,103.35498003,133.91133539,160.0138015,147.50884562,154.23819974,126.62271061,151.70115881,103.54765025,130.64967417,148.99687738,151.57445666,150.35421885,126.7144189,134.40730827,126.03380179,129.42001269,133.77497204,160.23136946,160.36986463,149.30294207,132.27392508,126.23136658,170.52180522
2009-07-31,126.66662287,156.38730318,122.47512403,127.17247891,136.36201826,118.9270898,143.71023431,157.44574244,132.65016375,108.45898427,192.09040788,142.52046681,123.9646859,108.57874702,122.64955248,123.13912989,121.75005701,141.21133874,149.6339748,169.63861869,134.9029346,78.013626168,121.43604917,126.65725175,122.95293101,160.55434488,117.72045578,102.47054682,134.74421997,160.67557962,147.20309867,154.84809476,125.94435397,152.37760621,104.14827659,131.13190679,149.22379556,152.22375524,151.18635313,126.80457161,134.76345891,126.2822054,129.66257641,133.55966265,160.50482127,161.03228829,148.99411618,132.13718573,126.30807313,170.24873543
2009-08-31,126.37204926,156.06287525,122.04832282,127.45447516,137.15135466,118.70042363,143.59269171,156.62684175,132.66724779,107.78439515,191.93225456,140.79256172,123.46325036,108.6576543,122.71727887,123.31935147,121.80494109,141.00376844,149.12788507,169.20336161,134.76643433,77.604695219,121.06433325,126.04805056,122.46008162,160.42703614,118.12775605,101.98202614,135.16448115,160.70487308,146.63422206,154.96913382,125.02808155,152.84849968,104.11335632,131.77435093,148.8697058,152.11001025,151.54213866,126.49883922,134.88332454,125.80008694,129.37379363,133.24541296,160.17274797,160.7623645,148.4118317,131.74376616,126.04996738,169.62362484
2009-09-30,126.2607504,155.48342625,121.67782113,127.53528065,137.70159231,118.37453938,143.17865136,155.58768017,132.38747836,106.93997872,191.90930654,138.75418626,122.58822649,108.58914375,122.28863892,123.35117746,121.66417645,140.81827158,148.31160722,167.97770693,134.11884836,77.13552953,120.32876141,125.24562421,121.70311411,159.83317343,118.21207736,101.47760525,134.87377508,160.3408136,146.07176991,154.72569878,124.41882844,153.17306306,103.58862678,132.24169585,148.0201954,151.74218023,151.56278484,125.97316467,135.0544227,124.95694425,129.09105523,132.52132212,159.28877151,160.31737939,147.88212482,131.22666723,125.50299642,168.93906885
2009-10-31,126.39175308,154.76810137,121.16301716,127.31666953,138.33355143,117.75057714,142.71549788,154.61159649,131.7056933,105.96540761,191.64495692,136.78935322,121.50172371,108.11334286,121.67283701,123.02531744,121.21713486,140.35785879,147.40922099,166.66199462,133.66570784,76.742182002,119.86461138,124.43616545,121.02751105,158.81144439,117.64231732,101.05114312,134.12099783,159.8252909,145.61770221,154.19016926,123.79008418,153.18126296,102.81841916,132.34399072,146.69085295,151.22091802,151.21921637,125.21131473,135.28038613,124.12880282,128.88391476,131.51482216,158.32576162,160.26152103,146.84005469,130.79457715,124.7326025,168.24025874
2009-11-30,126.04465649,154.0345148,120.27974408,126.65609653,138.7694132,116.58547506,142.02277661,153.83523566,130.65956937,104.63605962,191.41379776,135.07851263,120.07439084,107.08913837,120.80846751,122.16720581,120.39423966,139.62405797,146.55015435,165.53470942,133.30506938,75.957246769,118.99761222,123.74256698,120.29473118,157.71959459,116.66903277,100.52465854,133.23156936,158.9336881,145.08503372,153.47000425,122.74216206,152.82028297,101.72647016,132.02028743,144.87733376,150.18036725,150.44843739,124.37402698,135.29089811,123.09240864,128.49848487,130.37271358,157.80796665,160.0066905,145.33304539,130.45623591,123.81925722,167.44442075
2009-12-31,125.08506974,153.36731295,119.15868338,125.68308581,138.27979733,115.52670329,140.81141537,153.07098025,129.325792,103.30779861,191.51211956,133.54292558,118.54375669,105.81598535,119.94445504,121.21211859,119.64645649,138.78401206,145.87279858,163.90692799,132.62312402,74.818312633,117.50495504,123.28948894,119.16141426,156.93691114,115.86888666,99.750140604,132.19189255,157.70415508,144.42180124,152.4651873,121.41246886,152.48124265,100.19360829,131.2617995,143.06821812,148.989239,149.43878921,123.68404688,135.11014137,121.95245967,127.97684531,129.1349044,157.72187534,159.01378389,143.65957406,130.10802782,122.64446074,166.75098236
2010-01-31,123.9352033,153.07832472,118.16390359,124.84797296,137.40800488,115.27875588,139.57619021,152.25315739,128.33102772,102.57341537,191.98276233,132.12872153,117.5092531,104.9082946,119.70997334,120.79952291,119.49412092,138.37936725,145.43087016,162.3578792,132.15504284,73.940325213,116.19466808,123.12731919,118.00507869,156.53773984,115.58451268,99.003574458,131.08394103,156.80559482,143.8293495,151.6535509,120.42309957,152.55598493,99.152319141,130.36144206,141.91580091,148.30507817,148.60068011,123.06591587,134.93563675,121.44622047,127.60909819,128.19746358,157.93798218,157.96793076,142.55357592,129.65652187,121.54556182,166.37680905
2010-02-28,122.80176492,153.41977743,117.4589811,124.48457707,137.57194016,115.70756012,139.03304838,151.53864263,128.09614527,102.36111926,192.76504977,131.09371367,117.25750434,104.93186801,120.10950931,121.12482546,119.9307008,138.64989365,145.24926292,162.00536377,132.26423644,73.759934066,115.89919754,123.12975166,117.70963557,156.34791659,115.9544394,98.594273094,130.38781255,156.59391768,143.46788606,151.64039335,120.16895236,153.01596627,99.359905094,129.91024046,141.67746213,148.2823415,148.09081712,122.50098671,134.86903959,121.85270522,127.57997718,127.86801157,158.33217822,157.82139346,142.71230549,129.23759264,121.01824035,166.3303419
2010-03-31,122.06370598,154.24887952,116.93404711,124.58372265,138.42481962,116.30406486,139.30742275,151.08321856,127.99603608,102.39016195,193.4899159,130.59784587,117.70406311,105.90918801,121.01478971,121.94935829,120.57765199,139.33029649,145.33640316,162.94638163,132.88340293,74.257398795,116.70142747,123.0607381,118.66896348,156.33731901,116.74463682,98.699032001,130.49171709,156.92265123,143.43733516,152.10814051,120.57286794,153.60863836,100.34112568,130.28660233,142.38292758,148.84505569,147.98300975,122.17510352,134.7777882,122.75168345,128.00897572,127.92173436,158.76041928,158.54654645,143.46917936,129.23049099,121.32886969,166.50152272
2010-04-30,122.03723364,155.34205588,116.59269805,125.11427861,138.83210799,116.88505797,140.09917538,150.9394162,127.58160089,102.64814182,193.81277647,130.40089319,118.65148842,107.28442731,122.05965499,122.73852619,120.90003198,140.1121525,145.6568769,164.58305934,133.76120449,75.32884558,118.05489442,122.73466426,120.19872333,156.40263214,117.45758732,99.257599371,131.3346752,157.50123476,143.51000924,152.80328227,121.29980664,154.16181534,101.34899263,131.23745222,143.43581,149.91084189,148.15488387,122.1219719,134.67152163,123.69186612,129.01967302,128.15411447,159.06363828,159.68030219,144.09745159,129.7468862,122.33253927,166.55427517
2010-05-31,122.20122415,156.3146459,116.51133545,125.6224891,138.88516391,117.17916155,140.85141326,150.89786087,127.03492358,102.90883362,193.56449242,129.95292318,119.35445698,108.13536975,122.71862314,122.96878194,120.74346074,140.52485592,146.20514035,165.64705274,134.38019247,76.519349643,119.24157331,121.97908031,121.16479654,156.22956015,117.79626341,99.808810566,132.28919478,158.1896523,143.27050484,153.54854287,121.74150025,154.75455987,102.0775178,131.98654267,143.64301442,150.96249154,148.30424343,121.88114324,134.63277953,124.292507,130.13455321,128.3985463,159.08716255,160.77013588,143.99458077,130.55927267,123.11015281,166.1337914
2010-06-30,121.83946729,156.82763122,116.03493573,125.48366845,138.39314951,116.58888568,141.08929787,150.60214301,126.51395846,102.49319388,192.91497984,128.80435921,118.93148039,108.04049751,122.60096609,122.482011,120.33368257,140.34461614,146.809597,165.22865129,134.58764657,76.882898477,119.29394121,121.05878924,120.87830338,155.80965286,117.54906846,99.694493188,132.61367557,158.5249594,142.74806927,154.29813099,121.24860326,155.44831096,101.909536,132.35534828,142.58789803,151.35009972,148.31086566,121.11007592,134.55368635,124.0225465,130.3657601,128.21864045,158.96726302,160.81295474,142.86155525,131.24610414,122.88752445,165.25261356
2010-07-31,121.10442176,156.82078119,114.61173309,124.72914458,137.8185211,115.47577884,140.61840364,149.89815298,125.60820022,101.17841806,192.08005688,127.09676996,117.58167448,107.56447051,121.60512401,121.51570124,119.88237429,139.8528597,147.16118006,163.46449427,134.31876081,76.466289817,118.06867653,120.52164972,119.57396001,155.34474678,116.7499806,98.758526375,132.34601815,157.94360699,142.05316605,154.3937064,119.93618302,156.16754305,100.84608494,132.42188032,140.74786331,150.47854664,148.16221241,120.20903124,134.34586459,122.93783329,129.6643143,127.5062869,158.735481,159.49696315,141.18963737,131.46187963,121.94239864,164.22735917
2010-08-31,120.37634833,156.4082523,112.37510851,123.54855188,136.92289098,114.51357275,139.64718029,149.09903508,124.00091658,99.386189068,191.38824005,125.25308255,116.15070954,107.03649263,120.51955714,120.53450352,119.31351501,139.26368602,146.86135056,161.49515947,133.54099505,75.765063586,116.38310017,120.25516274,117.81977125,154.76448664,115.66938255,97.453226222,131.65556612,156.62258394,141.01939204,153.32223189,118.32205026,156.65592598,99.744980035,131.83634558,138.73334254,149.19773987,147.67830873,119.49094707,134.11284526,121.72940557,128.63534194,126.51976606,158.24472701,157.54002178,139.59753483,131.32926734,121.09792001,163.30551221
2010-09-30,119.55917502,155.90925868,109.93329895,122.29529431,135.54943654,113.80933017,138.42691649,148.37529078,122.22812279,97.300429372,191.05725415,123.53487999,114.82554855,106.32827118,119.65702506,119.82319579,118.65638702,138.6881657,145.94342143,160.26358829,132.60430088,75.023550129,114.93679968,119.83675955,115.7242944,153.85571866,114.46178186,96.147123466,130.47450294,155.09545884,139.88532072,152.02056832,116.93266743,156.8486269,98.852753764,130.83148465,136.79221665,148.36479839,146.77087295,118.78119322,133.94767896,120.8959427,127.26604103,125.38784119,157.58810818,155.76986269,138.01520193,131.16414456,120.31155408,162.58430096
2010-10-31,118.5824883,155.64595046,107.65402467,121.42279133,134.28249368,113.1629171,137.21260373,147.66832613,120.96012078,95.356718922,190.97116358,122.1087352,113.66927262,105.6099373,118.79313457,119.26738369,118.09756047,138.37931798,144.90326285,159.41790036,131.78568951,74.390170945,113.79639613,119.19520841,113.47552841,152.57678446,113.48153083,94.885770582,128.9196642,153.94076366,139.04456575,151.24251405,116.21814515,156.89062791,98.174463826,129.92699465,134.84640426,147.56380389,145.76329511,117.93247523,133.7609337,120.03646973,125.83196778,124.08843574,157.1409631,154.48921606,136.05476662,130.90393736,119.33314593,162.0126205
2010-11-30,117.46005704,155.62905165,105.83493713,120.88692957,133.09786845,112.13810586,136.12000264,146.90658896,119.63480057,94.173583164,190.92779845,120.87182884,112.13515699,104.72123567,117.97542653,118.56714116,117.5735257,138.1400458,143.93306281,158.40763622,130.78883511,73.618578433,112.36209387,118.58823417,111.58988631,150.97257648,113.12869491,93.699256132,127.33598129,153.05007448,138.51613763,150.51852174,115.8168458,156.74501402,97.133407232,128.93223996,132.76806587,146.24229972,144.77404689,117.03467552,133.42377582,118.81251791,125.08752278,122.59866775,157.04228595,153.28586357,133.97713632,130.34163503,118.2671046,161.51609017
2010-12-31,116.37433963,155.76353213,104.87921678,120.63455698,131.87893081,110.77226696,134.9569243,145.81320833,117.75923524,93.379289183,190.60283413,119.52279782,110.15351243,103.45432991,117.38346042,117.61939131,116.94897859,137.63507754,143.17077663,157.08335535,129.43505594,72.714209971,110.34587436,118.2895816,110.30521522,149.43797903,113.29915478,92.52666788,125.87259497,151.80417906,138.0711681,149.70398308,115.08935374,156.51772195,95.5174026,127.61470917,130.70591152,144.25715638,143.70604727,116.07612722,133.05106731,117.71719084,124.71529216,121.07747028,157.0828389,151.77322027,132.16979256,129.50447748,117.0976769,161.21290482
2011-01-31,115.59536749,155.972049,104.66492084,120.70503172,130.65277308,109.78590895,133.83367685,144.33409934,116.22306873,92.67090849,190.26026626,118.22011166,108.96806601,102.39961746,117.12693683,116.66118817,116.39324539,136.87092892,142.72711932,155.69392489,128.26178445,71.787850752,108.34188888,118.31292282,109.6126204,148.43512693,113.56274695,91.367410033,124.63840235,150.41358222,137.47889917,149.05623641,114.10295118,156.47014833,94.17478165,126.35952872,129.0743491,142.72258401,142.61053627,115.27774668,132.813422,117.36369702,124.49002033,119.71134901,157.04755974,150.64312283,130.9604454,128.70621542,115.73303135,161.16232311
2011-02-28,115.23793144,156.20650473,104.65389248,120.85335167,129.86252137,109.61354326,133.1460251,142.83587419,115.53421063,92.306470665,190.30134568,117.32843438,108.78417117,102.40837526,117.24274594,116.11674797,116.2055273,136.18880203,142.50983735,154.85862691,127.69264236,71.108816967,107.05684305,118.59376766,109.68470573,148.03362149,113.78087247,90.309994726,123.92406265,149.34959253,136.78318811,148.39354237,113.37270693,156.7357038,93.60236144,125.85080147,128.27305745,142.38882543,141.72100465,115.07768477,132.75287373,117.79088877,124.73261818,118.84920399,156.79705296,150.76968181,130.48820601,128.27587664,114.34801468,161.39226507
2011-03-31,115.35581423,156.58938348,104.28339871,121.01848486,129.81514302,110.10357024,133.41002483,141.79169314,115.58597649,92.227292195,190.55516559,116.96974687,108.97822513,103.45141032,117.79700619,116.17449762,116.29434525,136.18889748,142.45445829,155.08554589,128.02765885,71.058811781,106.8606523,119.01727389,110.49681859,148.14918419,114.0594099,89.385322991,123.89642389,148.85015715,136.09537403,147.8515113,113.52813012,157.49719981,93.907421646,126.45314494,128.37724058,143.20571236,141.26523183,115.28634402,132.93280338,118.53406858,125.18868408,118.56988477,156.49707629,152.1155707,130.35927176,128.19324159,114.08046322,161.92138406
2011-04-30,115.73354885,157.11177728,103.52345746,121.35090356,129.88707921,110.99505615,134.56369171,141.43850978,116.35093081,92.274830522,190.88396712,117.0758899,109.16927524,104.67001972,118.69016908,116.72075567,116.51113958,136.74725903,142.70515822,156.03097032,129.14061695,71.833807507,107.61261994,119.53569774,111.60175144,148.65696484,114.58131485,88.515462403,124.53465114,148.99495437,135.56925376,147.55648626,114.42078095,158.77647757,95.138565118,127.92138019,128.95518282,144.46027596,141.07140519,115.45277307,133.43167386,119.21123387,125.74895202,118.75864712,156.57591308,154.11995243,130.27223315,128.30388459,115.09103926,162.64350751
2011-05-31,115.928166,157.57197073,102.82768657,121.82095241,129.58847633,111.81359769,135.76530336,141.43210329,117.25759479,92.38290345,191.00230426,117.32862836,109.47332866,105.41523992,119.67717073,117.5197977,116.97661968,137.45128331,143.26587545,156.83065618,130.26706945,73.276432358,108.95734023,119.95687271,112.46187751,149.28146278,115.28563214,87.80742427,125.6000923,149.69238194,135.38177789,147.96071862,115.14436404,160.30887274,96.508284642,129.43530615,129.63973713,145.41094753,140.99821037,115.39055068,134.10490444,119.83500014,126.56798791,119.44188916,157.08894511,155.70682024,130.1958149,128.53011491,116.13358348,163.33768367
2011-06-30,115.88452372,157.66603481,102.69291515,122.3093024,129.30229262,112.33763352,136.32938938,141.30554391,117.5342278,92.406345821,190.70437924,117.41789881,109.86108139,105.75324482,120.23086697,118.21970027,117.60059504,137.88961588,143.84650742,157.14866718,130.87972779,74.619630369,110.396923,119.9930276,113.05735256,149.99570505,115.7373092,87.29307474,126.55555556,150.57859663,135.32422307,149.18439328,115.38127952,161.75422442,97.234638483,130.1322317,130.52081572,146.0875042,141.04211936,115.08274894,134.63050268,120.25881004,127.33582811,120.1083124,157.78866247,156.25434554,130.013227,128.79990895,116.56482064,163.94440531
